company_uuid,person_uuid,role,title
a881e90b-a5c8-0dad-527e-535e21ec2d8c,4ebe1f49-7c7f-0617-6e73-ef7201418bda,founder,Executive Vice President of Engineering and Co-Founder
27b3e1fd-cff2-5d9f-5f95-6f8c36cb3cee,f82501e6-ff29-49f0-b5ac-712643f8868b,founder,Co-Founder
27b3e1fd-cff2-5d9f-5f95-6f8c36cb3cee,9420f073-f015-447b-8270-601e31654255,c_suite,Chief AI Officer
27b3e1fd-cff2-5d9f-5f95-6f8c36cb3cee,76f78c99-1dbe-4d0d-afc4-b927ed279414,founder,Co-Founder
27b3e1fd-cff2-5d9f-5f95-6f8c36cb3cee,1f3eef4a-72a1-3f17-3670-b348af3a1114,advisor,Advisor
27b3e1fd-cff2-5d9f-5f95-6f8c36cb3cee,e4a3e87a-827e-4eb1-bdab-ef82568fda91,c_suite,CEO
7d292e22-f73e-148e-28b7-54c45011af4b,3751ba50-37e7-f6cd-29a8-6979f2403a73,c_suite,Co-founder & CEO
65041fff-49af-8fb7-be0c-b7cd53de0b84,0b72eb1a-6758-c834-6df1-f35d18a12dc7,c_suite,Co-Founder & CTO
65041fff-49af-8fb7-be0c-b7cd53de0b84,bd6188df-3baa-49c5-988c-aa9df6354d16,c_suite,Co-Founder & Chief Architect
65041fff-49af-8fb7-be0c-b7cd53de0b84,6aec1e22-52ad-4c7b-9465-8340ecfc9554,c_suite,Co-founder & Chief Executive Officer
d5cf75ea-dbe5-9bd0-f786-7c5aaaeab853,b75e8998-a10f-4d75-916b-c40299fa8006,c_suite,Founder and CEO
617da3f1-9ecf-0241-10e3-79a16c109b70,0ccf8d92-bc8c-b8f9-5bc1-db112f5a6003,vp,VP Product
617da3f1-9ecf-0241-10e3-79a16c109b70,77eabcea-87f5-460a-a919-b431d33e52a0,c_suite,Chief Technology Officer
617da3f1-9ecf-0241-10e3-79a16c109b70,8c7f282f-4093-4151-9ea6-5f4bf2c93e11,vp,"SVP, Chief Credit Officer"
e863738e-0580-f5ac-ed10-c0d71cd77c7b,c72dcf9c-0084-74a8-edae-d1fccd16e2b3,c_suite,CEO & Co-Founder
e863738e-0580-f5ac-ed10-c0d71cd77c7b,00ff7ecd-0ae2-ae07-1a2f-ca4cd0490135,other,Artificial Intelligence Engineer
f159f676-a13b-6d42-59f7-521ff32e2d69,7ff6623f-6bb1-10a0-42b3-996ea8618174,c_suite,Co-Founder and CEO
f159f676-a13b-6d42-59f7-521ff32e2d69,c71c1d55-9888-f68c-5ea3-82f511fca379,founder,"Co-Founder, Marketing"
97ea4b2d-d6e8-e9b6-2c94-ed864897aaa4,93876f48-deb8-bf36-7317-ac16170ac84e,founder,Founder
382d8b1d-8e42-f401-4ce0-c76d1fb58487,626a99fe-9533-fc59-e583-3eb4c5f251c9,founder,Co- Founder and Head of Engineering
382d8b1d-8e42-f401-4ce0-c76d1fb58487,54eb5dc9-2973-2f8c-b817-6661a2fececd,c_suite,Co- Founder and CEO
382d8b1d-8e42-f401-4ce0-c76d1fb58487,3ed0d377-33b2-be47-aee0-f1be32a34523,founder,Co- Founder and President
382d8b1d-8e42-f401-4ce0-c76d1fb58487,b84a4330-b6a1-0389-10b2-492de2fa8b15,c_suite,Chief Operating Officer
3bdb160d-0df2-7dc2-dda6-54e879c32d6a,3bfb8638-e579-43f5-a9ac-1289a066402a,other,Chief Scientist
3bdb160d-0df2-7dc2-dda6-54e879c32d6a,dc7fbd16-e788-47a9-81b4-d338e8a94d15,c_suite,Chief Executive Officer and Co-founder
3bdb160d-0df2-7dc2-dda6-54e879c32d6a,0a4c91a2-f47f-4e5a-b94f-676ed5c46ddf,other,"Business Operations Lead, EMEA"
3bdb160d-0df2-7dc2-dda6-54e879c32d6a,dfef6237-1f1a-489f-996d-c06bffcf7d26,vp,Head of Operations at Fero Labs.
6d15b405-f601-3885-25a0-dcb23012dfad,58964bb8-98bd-8d7d-dddc-5cdb88630c82,founder,Chief R&D Officer and Co-Founder
6d15b405-f601-3885-25a0-dcb23012dfad,85d5f877-6041-ec2a-d951-fc968b6b6d9a,c_suite,Founder & CEO
6d15b405-f601-3885-25a0-dcb23012dfad,edf20029-f86b-7c96-99c3-539284f1e7d0,c_suite,CFO
6d15b405-f601-3885-25a0-dcb23012dfad,1128788d-8cc2-a446-f681-050c4da9e31d,c_suite,Co-founder & CMO
6d15b405-f601-3885-25a0-dcb23012dfad,bbedb866-fd4d-7a54-d55b-549d2741028f,vp,Global Head of Business Development
6d15b405-f601-3885-25a0-dcb23012dfad,5b717ff0-763e-65c5-3c12-9d89b542e199,c_suite,Executive Director
6d15b405-f601-3885-25a0-dcb23012dfad,e73e1863-72c1-4fc1-b6dd-2bce6f0a3ff2,vp,VP of Systems Engineering
6d15b405-f601-3885-25a0-dcb23012dfad,a21ac20d-3471-4423-a46a-f81da16ab162,other,President
6d15b405-f601-3885-25a0-dcb23012dfad,42678a78-f57e-c0a5-3774-cd01382b8c82,other,Technologist Extraordianary and Plenipotentiary
6d15b405-f601-3885-25a0-dcb23012dfad,8e4b5b52-4aaf-4c7a-b555-c2727bb3917c,vp,Head of Product
6d15b405-f601-3885-25a0-dcb23012dfad,8e85a319-52f8-46b8-8f46-6546c1004e0c,vp,"Vice President, Marketing"
6d15b405-f601-3885-25a0-dcb23012dfad,a18d1715-f706-48fc-86c3-4e5225d0e547,c_suite,Chief Revenue Officer
6d15b405-f601-3885-25a0-dcb23012dfad,57d67df3-d610-868e-2705-9ef2d6911b52,c_suite,Managing Director
6d15b405-f601-3885-25a0-dcb23012dfad,1ac79565-1b1c-49ea-b7d7-9be375636704,c_suite,Field CTO International
6d15b405-f601-3885-25a0-dcb23012dfad,8e7ba221-8ea5-496e-a413-dc78273c9b0a,other,Principal Technical Marketing Engineer
c471197d-c0b6-aa92-7e87-cc7964007e1a,75cc8a32-0607-48e7-8f6a-5b614955495c,founder,"Co-Founder, Customer Relationship Management"
c471197d-c0b6-aa92-7e87-cc7964007e1a,c462e671-f4ff-4c98-ee20-f9db68137267,c_suite,Founder and CEO
c471197d-c0b6-aa92-7e87-cc7964007e1a,8158db9a-031b-445e-a920-9dc1f409fc56,founder,"Co-Founder, Hardware Engineering"
692e13e5-4029-a148-6625-65e722d4d85a,44681e3f-ac67-76a8-63d4-193806ece3e9,c_suite,co-founder and CEO
692e13e5-4029-a148-6625-65e722d4d85a,6d68b3a9-8a05-4751-a1fe-d0bbdb466c00,c_suite,CTO
692e13e5-4029-a148-6625-65e722d4d85a,5f718cab-c56a-46ba-a43f-e98d5e3704ea,other,Software Engineer & Tech Lead
8c500672-6676-e271-12de-1c304648f796,d2c8c7d1-d7db-f50b-fec6-3e0d62c42a37,c_suite,Co-Founder & CEO
d2897f04-9237-0d1f-f0b7-9575e7cb6f41,808a8282-83b4-491d-b0b8-3cb178ccd3c3,c_suite,CEO
84dcf998-9d1d-4ef4-87c4-fe0dd9eaeda6,0d0b5b8b-d2c5-b46a-2606-646dcd3415f2,c_suite,Member Board of Directors
1956b5a4-5fc5-8c76-580a-63190ebf77b9,0413fc6f-5aee-d273-0710-08b41a065810,c_suite,Co-Founder and CEO
1956b5a4-5fc5-8c76-580a-63190ebf77b9,89cfca1b-62a2-b56a-3613-1e835f4b542e,c_suite,Chief Operating Officer
1956b5a4-5fc5-8c76-580a-63190ebf77b9,c9a50925-8ef9-b1a3-6726-3e5f0863c2eb,other,Product Manager
1956b5a4-5fc5-8c76-580a-63190ebf77b9,fcb6949a-904b-420a-9b45-43cd431e7dbb,founder,Co-Founder and Head of Growth
1956b5a4-5fc5-8c76-580a-63190ebf77b9,a935da47-c520-4a7d-b842-90a4651215c9,founder,Co-Founder
1956b5a4-5fc5-8c76-580a-63190ebf77b9,fae117ff-0f2a-46da-bde8-846b26243071,other,HR Talent & Branding Partner
1956b5a4-5fc5-8c76-580a-63190ebf77b9,1567025a-3e52-73df-0621-1f11678950b1,other,Engineering Manager - DevOps
1956b5a4-5fc5-8c76-580a-63190ebf77b9,62e448bc-dcea-4f81-e40e-2c4e5dcdfd6f,other,Senior Product & Growth Marketing Manager
1956b5a4-5fc5-8c76-580a-63190ebf77b9,932b296e-3076-4fa1-9319-4fb3378e5457,c_suite,Chief Financial Officer
56204e23-2403-4a99-0c62-cf1b168bc1d7,d74ef9f7-d81a-4748-8667-0c06a6b3e156,c_suite,Co-Founder and CEO
56204e23-2403-4a99-0c62-cf1b168bc1d7,95f94304-c9ba-46a1-9239-1e3901e9910e,c_suite,Co-Founder and CTO
56204e23-2403-4a99-0c62-cf1b168bc1d7,0506babf-0018-4939-95d8-f006b3509b2f,c_suite,Co-Founder and COO
56204e23-2403-4a99-0c62-cf1b168bc1d7,b8fd8010-7dc2-4934-a26f-02d19916a253,vp,VP of Cybersecurity
56204e23-2403-4a99-0c62-cf1b168bc1d7,73e6d80b-eb65-49a4-b842-37795adacb4e,other,Chief Security Strategist
9155111a-6008-a1da-8f72-598ee2a158f0,efa79daa-2489-6f87-e7f8-1ca23adcbfa9,c_suite,Co-founder & CEO
f77556dc-68a5-6a5e-049d-2959e38f5e25,fc66a39b-971e-4e06-8adf-871aa2bdc9cf,founder,Co-Founder
d71c433b-fc17-213d-09c9-875b33b677f1,1fe0d71f-b69b-e1b0-6f47-f36b637d88cc,c_suite,Co-founder & CEO
d71c433b-fc17-213d-09c9-875b33b677f1,f432170e-c14f-419d-9ca9-e4f8df49e4d2,vp,VP of Sales
d71c433b-fc17-213d-09c9-875b33b677f1,c734b291-4bfa-fa71-6986-2f9c43d91f08,c_suite,Co-founder & CTO
d71c433b-fc17-213d-09c9-875b33b677f1,d9d5bb11-795e-4c95-9e3e-ab26e36715ac,c_suite,Chief Marketing Officer
d71c433b-fc17-213d-09c9-875b33b677f1,467eee26-a98b-d38a-e8a4-81eb5ecc3d50,other,Chief Customer Officer
d71c433b-fc17-213d-09c9-875b33b677f1,b8de7780-7b19-4706-bba4-6d18a7594b75,other,Senior Software Engineer
aff6ee0c-1b93-a530-0573-0569ffb1e2a7,513b3475-a8cb-3018-cfce-a30d67fc196d,c_suite,Founder and CTO
aff6ee0c-1b93-a530-0573-0569ffb1e2a7,2c47fda4-1fd8-c111-eb46-6d8fe31ea4df,c_suite,Founder & Chief Executive Officer
aff6ee0c-1b93-a530-0573-0569ffb1e2a7,a06ddaf9-296b-4ff9-e060-6c9f615dfcce,other,System Architect
aff6ee0c-1b93-a530-0573-0569ffb1e2a7,b7c3322b-2123-3be9-ad68-54e5efb8bd90,founder,Co-Founder
3c1e1e35-719d-d90e-434d-f1900adc3db6,eb231c9c-772c-1b61-dd5e-fdff3111ce02,c_suite,Founder & CEO
4aa461df-eb09-9640-cc7d-5a9a48c37d1b,99a4d318-2a38-6068-20a5-6fca7fb72471,c_suite,Founder & CEO
79dd22b8-73df-59d2-ac50-950525aaa156,a4580059-3e0e-887c-672e-c830e4c493f0,c_suite,CEO and Co-Founder
79dd22b8-73df-59d2-ac50-950525aaa156,4e536698-fcc2-43b6-a7ff-1b5c3c5bfd82,c_suite,Chief Operating Officer
79dd22b8-73df-59d2-ac50-950525aaa156,a31b4874-6aee-4fb1-bb92-3353f46dda28,c_suite,Chief Technology Officer
f24e3003-0182-c827-f893-40939ab74955,ed3c1fb1-e0bd-9980-ee97-83af8f79f32d,founder,Co-Founder
c6a4a1b7-b75a-3c54-d896-309d451ac943,f6bb46f2-d5b4-d245-f49c-9082fd92df8c,founder,Founder
68f88dd4-0d62-3f49-e686-485956596710,a26b181f-95f5-72e9-9aae-662017632331,other,Communications and Engagement Manager
f8dfa804-b195-6c9e-3351-494a9182b1ff,f808650e-75a2-9cd3-2ac4-c7d05834e9a3,c_suite,Co-founder/CEO
f8dfa804-b195-6c9e-3351-494a9182b1ff,a3f7c9ae-ec33-42f5-beb5-8f596ef3906d,founder,Co-Founder & Product Lead
157ac5b1-f41f-c7a1-7c7a-4772eabb5136,25363950-7279-48c3-824a-62429385df8b,c_suite,CEO
157ac5b1-f41f-c7a1-7c7a-4772eabb5136,35973682-5e94-4568-bb4b-ac2819c20422,vp,"VP, Engineering and Technology"
78a6a9b1-f4cb-fc97-0da9-80b37dcb8f7f,ca3345e4-ba1c-4bc5-8e49-d341029e3e40,c_suite,"CEO, Co-Founder"
78a6a9b1-f4cb-fc97-0da9-80b37dcb8f7f,be273563-06b3-46c5-9549-2813c04da409,founder,"Co-Founder, VP of Engineering"
bdb8bbaa-03b8-2d49-c5cb-098bb3d88ac2,97c2c39b-f378-a160-0a48-eb727127d1a8,c_suite,Co-Founder & CEO
bdb8bbaa-03b8-2d49-c5cb-098bb3d88ac2,7bba54fe-7ad2-4caa-ad51-a73b7489df4b,c_suite,Co-Founder & CFO
bdb8bbaa-03b8-2d49-c5cb-098bb3d88ac2,39408f60-a6e7-4ef6-ab58-7e41e230cb18,c_suite,Co-Founder & Co-CEO
8865fdbb-9197-11b8-3595-8d9a9d0ad49f,a32b0b3d-b91d-00a3-7d08-9c13f78de106,founder,Founder
8865fdbb-9197-11b8-3595-8d9a9d0ad49f,51695036-bf4c-cb5b-905f-e704f144ca60,c_suite,COO
a8c0308c-6bb5-081a-01ba-d4a1010373cc,18ba4962-faf5-cd69-e6e1-4a691010ce53,c_suite,Founder & CEO
a8c0308c-6bb5-081a-01ba-d4a1010373cc,ecb4eab1-cdba-4752-a53f-d0f6a8497a51,c_suite,Chief Revenue Officer
a8c0308c-6bb5-081a-01ba-d4a1010373cc,bd1dec41-5a9b-480d-9321-0f517ac12720,vp,"Senior Vice President, Operations"
a8c0308c-6bb5-081a-01ba-d4a1010373cc,e3224e7c-de1d-3555-8d37-afadb6c7a281,c_suite,Chief Technology Officer
a8c0308c-6bb5-081a-01ba-d4a1010373cc,3b065673-f917-4cf5-9665-5ee0e114b53b,vp,"Senior Vice President, People Operations"
a8c0308c-6bb5-081a-01ba-d4a1010373cc,3b3e25b6-b2ed-4700-a3e3-bee924062bb3,c_suite,Chief Financial Officer
50852286-1f86-6c7d-e827-710393178e8f,9822f565-d363-6aae-55e6-24e708e00fd3,c_suite,Founder & CEO
50852286-1f86-6c7d-e827-710393178e8f,d90963bf-cd91-44fa-a821-fee6324bdc3a,c_suite,Co-founder & COO
2adaaa08-cc01-19b3-c59f-1d5427aa87e0,944a17af-7cb4-a01e-8313-d64da8514939,c_suite,Co-founder and CEO
2adaaa08-cc01-19b3-c59f-1d5427aa87e0,8c575fbd-ebab-0a86-1bc7-59b4c33c8b6e,founder,Co-founder
2adaaa08-cc01-19b3-c59f-1d5427aa87e0,7b7c6659-1192-aa97-9f49-41f256e3dc79,vp,VP Product Strategy
2adaaa08-cc01-19b3-c59f-1d5427aa87e0,b2a6ad8f-370d-ee74-c9d4-3d57c308391d,other,Senior Software Engineer
2adaaa08-cc01-19b3-c59f-1d5427aa87e0,6ed8740d-c77c-b14b-a34e-3083965fc623,vp,"VP, Customer Success"
4c16a162-7df6-cd9c-0365-3fc7dab87c8e,60fadcfd-8f0f-5a6c-e027-db21d2dd5f08,c_suite,COO & Co-Founder
4c16a162-7df6-cd9c-0365-3fc7dab87c8e,054de15e-5909-f8f9-5f35-b49eb56bbb4b,founder,Founder
d95178b5-67ac-2dbf-19a3-4c7d6157c112,bd87b998-7121-7da4-21db-3f75b7e8ccca,other,"CGO, angel investor"
d95178b5-67ac-2dbf-19a3-4c7d6157c112,f172f37f-10d2-1c40-dea4-013ce91f7f9d,c_suite,CEO & Co-Founder
d95178b5-67ac-2dbf-19a3-4c7d6157c112,5d89e5a7-9a0a-4133-0675-26e52ee18d63,c_suite,CTO & Co-founder
d95178b5-67ac-2dbf-19a3-4c7d6157c112,68a65ac1-eedc-3d13-e40e-198566c1a7cc,founder,"Head of Content, Co-founder"
77f67016-8344-1526-2e8d-034496f89281,7720532e-8584-4f1b-9404-8b9cacf1704e,c_suite,Founder and CEO
77f67016-8344-1526-2e8d-034496f89281,e95e9b79-d7ba-cee9-aeef-b111c4ba649e,other,Member of Board and Chief Business Officer
a28d1ba4-d1f4-8774-0c56-fe549f69dc6c,26ce46dc-62a1-488d-007e-eea06692629c,c_suite,Founder/CEO
a28d1ba4-d1f4-8774-0c56-fe549f69dc6c,c9188f71-4483-47e8-b63b-3155f2292517,advisor,"Advisor, Speaker, and Researcher"
862c4487-bd51-72af-982e-15d25e3c3e51,0ff1e652-17ba-6872-fcec-75252081f28d,c_suite,"Co-Founder (Product & Tech), CEO"
862c4487-bd51-72af-982e-15d25e3c3e51,5b955494-26bd-4472-b33d-684bd24b4962,c_suite,Co-Founder & COO
15996727-e962-4f55-e91c-54b69e11a896,c1b5d2e8-b961-b57c-1a63-1b56f909473f,other,Head Mobile Engineer
6a912a11-faa1-6add-c096-43e0c441d653,d864dbb7-230e-4290-9d0d-78527fe8a380,founder,Co-Founder
26b30adc-7ac1-df04-9990-3b95d04dcd04,6fcc7564-43ca-04fb-ef1b-37eccfeb7991,c_suite,Founder and CTO
26b30adc-7ac1-df04-9990-3b95d04dcd04,2d8d39cc-3c8b-aad9-d96b-a239d959bf64,c_suite,Founder and CEO
26b30adc-7ac1-df04-9990-3b95d04dcd04,dbe04cf8-4050-19b1-4ac1-dc7379304f97,c_suite,Founder and COO
eae8fb2f-5667-7a30-2db6-7e278efe3dd5,c60a2203-5c14-4f08-87ce-05a49f150588,founder,Founder
eae8fb2f-5667-7a30-2db6-7e278efe3dd5,beb376a1-1fc7-4150-a0d8-feda5393afc2,other,Chief of Staff
a1eb0ac4-22c7-3573-822c-3475baf701a2,b0d09f92-8d2a-4ab5-8fe2-a61a2308c791,c_suite,CEO and Founder
7af8159e-59fc-f13d-9e18-3e4c6ba8e294,d1e4bfc6-2810-7ecd-2a69-101f8da0faf3,c_suite,Founder & CEO
7af8159e-59fc-f13d-9e18-3e4c6ba8e294,ce2949ac-a763-4e2e-b64c-a6dc519f9d36,c_suite,CFO
7af8159e-59fc-f13d-9e18-3e4c6ba8e294,3edd5fa2-d026-4ddf-a395-7d84daf276f4,c_suite,Chief Revenue Officer
b7867881-2fcf-591c-2257-dc59c45d5610,fbc1d7b7-448e-c3f7-d0a3-598e3c19615a,c_suite,Director
fcb9ef8b-5f84-e30b-148e-c2e64f114c19,d4790a12-12bf-67f4-bab7-5b8bacae7ca4,c_suite,CEO
fcb9ef8b-5f84-e30b-148e-c2e64f114c19,782a693e-48f7-d078-866b-076f0216c7e8,other,Chief Business Officer
fcb9ef8b-5f84-e30b-148e-c2e64f114c19,e9f8c7d9-7d0c-7095-f2f7-3fa5fc143fec,other,Chief Scientist
80b100c4-c38b-82da-40ed-444e04d90421,00fe5ffb-13f3-c40b-a758-e6f1f9578b36,c_suite,Co-Founder and CEO
80b100c4-c38b-82da-40ed-444e04d90421,e4a00d9a-2bfb-925d-0f40-ff0c3672c700,founder,Co-Founder
80b100c4-c38b-82da-40ed-444e04d90421,283452a4-706a-dd8d-8cfd-e83b356efcd2,c_suite,Co-Founder and CTO
31ae0790-7c51-ff03-1732-5329de140ac9,a30455d0-98dc-7f32-3bd1-4f8bcb75056f,founder,Co-Founder and Founding Investor
31ae0790-7c51-ff03-1732-5329de140ac9,e80e74e7-715e-5230-85d8-0322f1842392,other,GM
31ae0790-7c51-ff03-1732-5329de140ac9,ec9f6e36-e823-f949-3d5c-a2dbe3dbb530,founder,Founder
31ae0790-7c51-ff03-1732-5329de140ac9,205b1533-4fa3-8c52-53ab-6a8c8cc27898,c_suite,CEO
31ae0790-7c51-ff03-1732-5329de140ac9,77540216-caf0-4697-a5c1-dab1e8dc9ff1,c_suite,Chief Operating Officer
46b44fc4-ebf7-b7a3-27d1-8512a91cc8eb,c67d7670-d46d-494a-ba00-179efa543cf1,c_suite,Co-Founder and CTO
46b44fc4-ebf7-b7a3-27d1-8512a91cc8eb,5d183258-8cc4-4e41-80f7-a1a53fd5ac00,c_suite,Co-founder and CEO
46b44fc4-ebf7-b7a3-27d1-8512a91cc8eb,583eceea-2902-4814-88dd-3221e08ffc4a,vp,VP of Sales
46b44fc4-ebf7-b7a3-27d1-8512a91cc8eb,3277dc90-252e-4e9d-80ab-39930e36d867,vp,Vice President of Data Science
46b44fc4-ebf7-b7a3-27d1-8512a91cc8eb,cb33f77b-e74c-23c2-f968-020c47bec363,other,Senior Product Manager
46b44fc4-ebf7-b7a3-27d1-8512a91cc8eb,abb748d3-8022-4562-a07a-9dd12c7cbdf1,c_suite,"Director, Corporate Strategy"
b372376a-eafe-2fa2-88bc-f1132f96b790,cb7a7739-9a42-d1bc-04d9-170c0ef4de52,c_suite,Founder and CEO
f008918a-0bd3-9ef0-0644-0432e032898c,476974fd-08b0-5b51-35a7-e6e2eb78392c,founder,Founder
dbfd6b08-8caa-1480-e8fe-16fdf7523573,c8a767fd-975e-4c4c-b0f3-9bd733594243,c_suite,Chief Technology Officer
dbfd6b08-8caa-1480-e8fe-16fdf7523573,c4496aff-97a2-49e8-92da-00981380f156,c_suite,Chief Executive Officer
81eed08b-f7c4-8d04-dadb-4badec05a61f,11a20086-2a98-4a16-842c-c0145a8a5932,founder,Co-founder
61471bf5-5c05-a50c-b1be-a402a8684bc3,08893985-5f76-ecf5-2836-de88cbedf4d6,c_suite,CPO
cc64695e-65d1-7207-f691-53b95ce168f9,e6833b1e-e978-40f1-9f32-d7e8a87e50c1,advisor,Scientific Advisory Board and Co-Founder
58fff9a7-d1e8-4d1e-83cd-c61cf4c3fc20,e00e8391-29fb-bde3-ae15-e15da3181b3b,c_suite,Founder and CEO
58fff9a7-d1e8-4d1e-83cd-c61cf4c3fc20,f9123527-9e7f-7d38-6b6f-7718fcf98798,vp,"VP, Ad Operations"
58fff9a7-d1e8-4d1e-83cd-c61cf4c3fc20,a9045f24-5d2c-ebc2-78ea-cd2a3ba34d41,vp,"VP, Advertising Sales"
25d7ab50-29d3-a8a9-4083-2ad03064ffb4,f2b4c751-70ad-30c0-f6ba-d09278e0f17c,c_suite,Founder and Chief Executive Officer
f9fbee2c-fb4d-20ed-95ac-75fb571f4b96,2bbe182d-8747-42cc-9079-fbdfe56ff6ea,founder,Co-Founder
f9fbee2c-fb4d-20ed-95ac-75fb571f4b96,3368a184-9b5c-38b9-6575-a18e458b13e7,founder,Co-Founder
f9fbee2c-fb4d-20ed-95ac-75fb571f4b96,30774709-98fc-4800-bd19-0f76a76bd588,c_suite,Director of Network & Services
f9fbee2c-fb4d-20ed-95ac-75fb571f4b96,eef064ea-3e55-b9da-6a66-ec8f925fc3f2,vp,Vice President Of Product Management
589f3993-daf4-f02c-1ce0-02cdae15de0b,2c783956-79a1-09d4-1b03-d677020aec77,c_suite,"General Counsel & Director, Strategic Initiatives"
589f3993-daf4-f02c-1ce0-02cdae15de0b,d3c6f909-5bfd-4393-8207-9334dea822e2,c_suite,Chief Technology Officer and Co-Founder
33d75622-30fd-0fdd-debf-655037840f03,7a25d8e6-51e9-b35e-4bff-09b424ea5b43,c_suite,Co-founder and CEO
d5d3cfce-d54f-00c1-ab0b-5dfccfbb56ec,406a6735-5f7f-cbd0-3d78-802e4e96760b,founder,"Co-Founder, Engineering"
d10b69ad-b163-94fe-6f86-b81484c70d10,10248f22-6718-6acf-07aa-78c13d134d3e,c_suite,Chief Executive Officer
d10b69ad-b163-94fe-6f86-b81484c70d10,2913c693-7013-4baf-8766-0baabd8755a5,c_suite,CTO
d10b69ad-b163-94fe-6f86-b81484c70d10,42aad40e-dec7-a1a6-7ec1-c9cfcaf4a011,c_suite,Chief Operating Officer
bae54d9b-61f1-bdef-afda-06cdfadfe5c0,c8e0c690-e891-4115-bb57-5652199c8aeb,advisor,Advisor
bae54d9b-61f1-bdef-afda-06cdfadfe5c0,88229654-4cdb-3310-1311-6a2862350ba0,c_suite,Founder and CEO
bae54d9b-61f1-bdef-afda-06cdfadfe5c0,b16c3f57-9267-c43e-8edf-72467303b1c0,c_suite,Founder / CTO
bae54d9b-61f1-bdef-afda-06cdfadfe5c0,48b31e7b-e388-43bd-a30c-3b4ee4843191,c_suite,Co-Founder & Chief Operating Officer
bae54d9b-61f1-bdef-afda-06cdfadfe5c0,4a8db729-e41f-e720-ef93-1e2e581cefc7,other,Senior Embedded Software Engineer
988757a1-3de2-67b9-0c40-c8286a2f334b,0c38f808-bf04-6abd-077d-5fbba4d1ef58,other,Vice Chair
988757a1-3de2-67b9-0c40-c8286a2f334b,75361f5a-a8f8-000a-c12d-0fdff5e46931,c_suite,Founder & Chief Medical Officer
a6410773-1ac7-17a5-cce6-d3731ad887fb,262ebe5a-f10a-56a7-1594-94553e21dfdc,c_suite,"CEO/ CTO, Co-Founder"
a6410773-1ac7-17a5-cce6-d3731ad887fb,7a3680fc-6cfe-d269-1b61-9d73e5d77a52,c_suite,COO and Co-Founder
3726ad0d-1236-ff2e-ec0f-9b9c5136c886,6992c86b-2a2e-300a-ef47-75a529e4b9e3,c_suite,CEO
3726ad0d-1236-ff2e-ec0f-9b9c5136c886,88aa458d-1fdf-e37c-20a8-96635c6f81e6,c_suite,CFO & Advisor
4898c9ac-9ba9-882e-781d-3438a2322093,36c1fb3a-d59e-4588-b5ae-cd2561fe0c4b,c_suite,CTO & Founder
4898c9ac-9ba9-882e-781d-3438a2322093,b6867cd3-16e2-4309-8be4-a44f9a358e9d,c_suite,CEO & Founder
b72d94ca-02fc-2aef-6308-75a1ababd687,c9a19212-c522-8eb7-4294-90f143d95ae4,c_suite,Co-Founder & CEO
b72d94ca-02fc-2aef-6308-75a1ababd687,fc8a0b00-f007-20b0-adb7-26fda9f16af2,c_suite,Co- Founder and COO
b72d94ca-02fc-2aef-6308-75a1ababd687,f03b2a9b-0fd7-c2af-5197-bd830f855e23,other,Vision Head
c9ace718-3d6f-66df-d01b-bedc21201719,baa58344-5d7d-aa2f-db29-1091dd3fb82d,c_suite,Chief Executive Officer
bd3110d6-9e2f-f4a4-e91c-79f328bc096f,d8e825e2-a76d-4b7c-884f-ff7c3b691125,c_suite,CEO & Co-Founder
bd3110d6-9e2f-f4a4-e91c-79f328bc096f,96208587-0971-4456-9b0d-e924fb8b08a0,founder,Co-Founder
c93622a9-a395-1600-4729-be6d4d690cde,a6bab64a-d8d6-4ed4-b9c8-66f2142aaf8e,c_suite,Co-COO
26b66b57-7323-a491-5f99-cd2fdc89d81c,d8b1bd78-81ab-c2e5-c26f-0660bb1953cb,c_suite,CEO & Co-Founder
26b66b57-7323-a491-5f99-cd2fdc89d81c,6d7841a2-a291-6c7b-b51c-15f85c5a7346,c_suite,Chief Architect & Co-Founder
e1415251-c9ec-0353-4a87-408bdb90a759,f45a68cb-540c-13bb-12d8-1f0a5b5dc26c,advisor,Advisor
4da4910a-ed54-ee90-e730-1686d49baa18,33816e30-ad87-ee7a-605e-b7429af55bd7,c_suite,Co-Founder & CEO
4da4910a-ed54-ee90-e730-1686d49baa18,a67e00ab-b1d3-cfdb-f718-f22df7f4d8c2,other,Marketing Manager
4da4910a-ed54-ee90-e730-1686d49baa18,73794d36-8f62-4f4e-b783-efc0d89c7761,c_suite,Chief Strategy Officer
3b3ae33a-2546-41b9-e617-11bd225f48fa,0afdeead-17b9-bb6c-8120-385924ba9a0d,c_suite,Founder & CEO
3b3ae33a-2546-41b9-e617-11bd225f48fa,98b83529-d823-9473-5741-9bb3e242f3a8,c_suite,Chief Product & Strategy Officer
d29d3caa-03ee-3818-d3ba-9dc7629cbff4,1bf1316d-e264-4c83-ba06-9d47048c8b1a,c_suite,Founder & CEO
d29d3caa-03ee-3818-d3ba-9dc7629cbff4,6c04dc41-c3e1-22db-88fb-d6b77d86d7a4,c_suite,Chief Executive Officer
d29d3caa-03ee-3818-d3ba-9dc7629cbff4,5592519b-80e8-4832-8977-f489c102bf65,c_suite,Chief Technology Officer
d29d3caa-03ee-3818-d3ba-9dc7629cbff4,51394544-9148-4a01-a888-143c81dfbd12,c_suite,Chief Technology Officer
