company_uuid,edu_data_available,founder_top_univ_count,founder_univ_degree_avg,founder_univ_pagerank_max,co_alumni_investor_overlap,founder_alumni_network_size,founder_ex_faang_count,founder_ex_startup_count,founder_prior_org_pagerank_max,coworker_investor_overlap,founder_coworker_network_size,founder_industry_diversity,founder_investor_social_proximity,team_network_reach
77a23bb4-0f57-4adc-a06c-d1d433adb721,1,0,124.5,0.001312737134743879,1.0,247.0,0,0,1.903623134895939e-05,0.0,21.0,5,1.0,267.0
c48d10ee-8e8d-433b-a9b9-7dc42e9f22bb,1,2,1337.0,0.007841625478944653,1.0,1335.0,0,0,,0.0,,0,1.0,1335.0
810ea039-135a-40f7-9341-f4126307bade,1,0,27.0,0.00017531746027612882,0.0,26.0,0,0,0.0004781642184154791,1.0,385.0,8,1.0,410.0
b4f37ec5-8f5b-479a-8300-6a64f7fd9e66,1,2,331.8,0.003960749167964112,0.0,1646.0,0,0,,0.0,,0,0.0,1646.0
20f38ffb-0da9-48e9-a196-a4dd5ca281da,1,0,31.0,0.00019965356943065264,0.0,30.0,0,0,5.715877320794872e-06,0.0,0.0,2,0.0,30.0
389c727e-0560-0a81-3d3a-87fd1d732063,1,0,114.0,0.0006816979376132415,1.0,113.0,0,0,,0.0,,0,1.0,113.0
8fc8595b-f86c-43b8-ab46-0cdf82f30fd9,1,1,543.3333333333334,0.008618063397848104,0.0,1625.0,0,0,1.2564418251498804e-05,0.0,10.0,15,0.0,1635.0
02839f7b-9156-41ed-a8e3-a21a6a5a69e1,0,0,,,0.0,,0,0,7.354833964623249e-06,0.0,0.0,1,0.0,0.0
bed57cd8-fe52-49a7-8848-f9f2a018896b,1,0,121.44444444444444,0.0025240571785282444,0.0,1073.0,0,0,6.2421851797690854e-06,0.0,1.0,3,0.0,1074.0
89f3d777-5764-4d24-9fff-5d593dfec061,0,0,,,0.0,,1,0,0.006210892662814863,0.0,2822.0,6,0.0,2822.0
d03c04e3-0981-4cb5-b24b-73e24d67936c,1,1,277.6666666666667,0.003960749167964112,0.0,828.0,0,0,5.163621839460539e-06,0.0,0.0,1,1.0,828.0
d1272ce2-9173-4fd4-a444-954b448a1830,0,0,,,0.0,,1,0,0.006956676171922294,4.0,3676.0,7,2.0,3676.0
f7b30ee1-164d-4730-baaf-3cb1f445bc49,1,0,147.0,0.0008561943539000032,0.0,146.0,1,1,0.003428753646365807,1.0,1799.0,7,1.0,1940.0
bfa6f99e-e451-495a-ad78-313c91a48001,1,0,23.0,0.00012680690357280946,0.0,22.0,0,0,4.651573052744647e-05,0.0,45.0,8,0.0,67.0
0a08cbfc-6953-40b7-9ef4-2054c2874cd0,0,0,,,0.0,,0,0,6.125616481751967e-06,0.0,0.0,1,0.0,0.0
796f8f8b-4de0-4080-96e8-dd56078b7a26,0,0,,,0.0,,0,0,4.720787900141131e-06,0.0,0.0,1,0.0,0.0
62e9f010-1fe5-4116-be33-0951d7a833e4,1,2,760.2,0.014637025750933357,4.0,3741.0,2,1,0.0009545535769525035,2.0,881.0,8,1.0,4554.0
5df8901d-5247-42f6-ba96-46b85e7cb9fb,1,0,64.33333333333333,0.0016368665064276744,0.0,379.0,0,0,2.288463727754437e-05,0.0,48.0,14,0.0,427.0
26441466-a782-4a1f-946c-973684c46ec4,0,0,,,0.0,,0,0,,0.0,,0,0.0,
b28858c4-85e8-4bd4-9561-4fa2889714eb,0,0,,,0.0,,0,0,,0.0,,0,0.0,
e146a2b2-b1c8-4e08-a522-43115ef23ee2,1,2,917.0,0.008007899771998483,1.0,1829.0,0,0,,0.0,,0,1.0,1829.0
a20b4d54-5432-44e5-b3ce-febaa2b28b21,1,0,38.0,0.00046019245094345993,1.0,74.0,0,1,0.0003068373819575404,2.0,193.0,17,14.0,267.0
6e4aa9b8-971e-43c1-ac75-7b982cb9e7c4,0,0,,,,,0,0,,,,0,,
dfce7a4e-ff4f-4323-b0e0-b9fd8fb453ca,0,0,,,0.0,,0,0,,0.0,,0,0.0,
945ef9cc-a1c7-4aa0-9f34-07ca90a3c951,0,0,,,0.0,,0,0,,0.0,,0,0.0,
7c2d6c29-e9e9-4b52-8943-e6b3297cff30,1,0,169.0,0.0011243537579730457,0.0,168.0,0,0,,0.0,,0,0.0,168.0
9d51df62-6270-4288-a7a3-160082e8ff2a,1,2,626.0,0.003960749167964112,2.0,624.0,0,0,,0.0,,0,2.0,624.0
66238916-6f82-48af-bfd6-0a95eceec19f,1,0,93.0,0.0005713517352994297,0.0,92.0,0,0,,0.0,,0,1.0,92.0
b7a8a8ce-45fb-439f-b111-d20528e95da7,1,0,134.0,0.0008354413923216293,0.0,133.0,1,1,0.0005903424988110496,0.0,331.0,3,0.0,463.0
91a7b787-ac6e-4baa-8397-44d00eaa03f9,0,0,,,0.0,,0,0,4.990539278982873e-06,0.0,0.0,4,0.0,0.0
1d56af2a-2c7c-46d6-988e-11b5737e398c,0,0,,,0.0,,0,0,,0.0,,0,0.0,
d2017251-94e9-4608-9c61-864ed800855d,1,1,1498.5,0.014637025750933357,3.0,2971.0,0,0,1.758016208927452e-05,0.0,11.0,2,1.0,2978.0
4409d68c-3d65-453a-b2f3-86ae17de0e33,1,1,1387.0,0.014637025750933357,1.0,2763.0,0,1,0.00013145919658967363,0.0,105.0,4,1.0,2857.0
6fb999c7-b307-4818-a431-a4352f98efd1,1,0,15.0,0.00010831673110905337,0.0,14.0,0,0,,0.0,,0,0.0,14.0
8bf011f9-7d16-4475-bc91-95af55af3bd9,1,0,39.0,0.00025938626202901406,0.0,38.0,0,0,9.32598942539654e-06,0.0,3.0,2,0.0,41.0
e0fb653c-fa91-48f6-8d08-e7bd0ad03dd3,1,1,453.0,0.0028272226522435295,0.0,452.0,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,452.0
f69a3c5e-60e0-4a83-be0d-32a2d28ecdb3,1,1,1294.0,0.014637025750933357,0.0,2582.0,0,1,0.0002882866891514209,0.0,182.0,6,0.0,2742.0
e55fcb3a-5ac8-4141-9997-6222a1c14ffd,1,1,1250.5,0.014637025750933357,2.0,2496.0,0,0,4.390794400750553e-05,0.0,39.0,5,1.0,2530.0
67c36891-ba45-473f-b531-4181bf71190c,1,1,660.0,0.00822202819683725,4.0,1318.0,0,0,,0.0,,0,1.0,1318.0
9f775bcd-fe60-8cae-7b89-9e86477af176,0,0,,,0.0,,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,0.0
ca62acbd-0fdf-4532-ae25-1cd8416473e2,1,0,119.33333333333333,0.0011435597204765716,0.0,355.0,0,0,1.1764665350502239e-05,0.0,8.0,7,0.0,363.0
8dc81e87-4a59-419e-83d0-5e2bcdcc7fba,1,0,413.0,0.0026658463771086745,0.0,411.0,0,0,,0.0,,0,0.0,411.0
2a70cef3-314a-4adf-98fe-b70e0794845d,1,0,121.66666666666667,0.0011189124306704276,0.0,358.0,0,0,,0.0,,0,0.0,358.0
fc242cef-17b2-42c4-9955-cf74172ddeaa,1,0,410.0,0.0025240571785282444,0.0,408.0,0,0,7.66567797134394e-06,0.0,1.0,1,0.0,409.0
19811801-700f-481a-b2db-b83140060adb,1,1,1064.75,0.008618063397848104,2.0,4023.0,0,0,0.00010713914168107049,1.0,62.0,6,2.0,4081.0
b76c7fd2-ebbc-4587-b8ec-8dda5c7cdabd,0,0,,,0.0,,1,0,0.0025237387716542667,0.0,1154.0,1,0.0,1154.0
90969235-7422-4d38-9afd-06474ab8a646,1,0,113.0,0.0007504445291037973,0.0,112.0,0,0,5.1773230057051675e-06,0.0,0.0,1,0.0,112.0
da053af8-6cc7-c73b-55f6-036911638ade,1,0,225.0,0.0013804518696256375,0.0,224.0,0,0,2.7823412593694244e-05,0.0,18.0,9,0.0,241.0
fa49fabb-ab1c-4860-9ada-9d666d4a01a5,1,0,85.5,0.0008438742210865737,0.0,169.0,0,0,4.543287839466156e-06,0.0,0.0,4,0.0,169.0
adab15f0-d750-4872-8c27-8e5364809ec1,1,1,475.5,0.0031553747282725237,1.0,946.0,0,0,1.3545501228008864e-05,0.0,10.0,4,1.0,956.0
1bd6a665-2d39-4d0a-96a2-437166d784ea,1,0,7.666666666666667,0.00012138804189228296,0.0,20.0,0,1,5.163621839460539e-06,0.0,0.0,1,0.0,20.0
742e8c92-096d-4ab8-bf9b-9f7a87d8bf43,0,0,,,0.0,,0,0,1.1601117911395968e-05,0.0,6.0,12,0.0,6.0
1a71ebeb-8f64-458b-b367-4e1b2c28cb79,0,0,,,,,0,0,,,,0,,
1405086a-4d54-61e6-4e72-5f0179931d42,0,0,,,0.0,,0,0,7.100784543551875e-06,0.0,1.0,1,0.0,1.0
bee4b278-d00d-47ca-8128-79ca77965b92,0,0,,,,,0,0,,,,0,,
05cdf78e-1acd-4535-bf24-d9690e25d1ac,1,0,20.0,0.00021918277645075496,0.0,38.0,1,0,0.0005903424988110496,0.0,388.0,11,0.0,426.0
cf909ca8-1b1b-0f1d-a6c9-e83df329a5d7,1,0,2.0,2.374266553344502e-05,0.0,2.0,1,0,0.003428753646365807,5.0,1920.0,3,1.0,1922.0
1e4bbcb4-20f5-4a4c-976f-1d041c4650a4,0,0,,,,,0,0,,,,0,,
911e841b-6cc8-42d8-b245-92c36d9e9451,1,0,24.0,0.00014018458091933874,0.0,23.0,0,1,2.0927219993066046e-05,1.0,16.0,4,1.0,39.0
c8be4fdd-1cc6-428a-981e-d5ea645cb50d,1,1,445.75,0.008618063397848104,4.0,1758.0,0,0,1.0139866453825345e-05,1.0,4.0,3,2.0,1760.0
5e0243f2-244a-4678-8c56-e76b12dbdb95,1,3,1107.3333333333333,0.008007899771998483,3.0,3236.0,0,3,9.028622895572326e-05,0.0,123.0,8,1.0,3342.0
d2c6edc8-eb74-4994-9c67-0560ddae41e5,0,0,,,0.0,,0,0,5.9881246905018246e-06,0.0,1.0,3,0.0,1.0
db357fc3-4311-4c1e-aaa7-afe6ea6e6776,0,0,,,0.0,,0,0,,0.0,,0,0.0,
9579c5c7-7e16-404c-a4e8-e29c2cf48518,0,0,,,0.0,,0,0,8.060247299185818e-05,0.0,77.0,2,1.0,77.0
3f415737-29c1-4582-93df-fc6d83462b05,1,1,545.6666666666666,0.00822202819683725,0.0,1628.0,0,0,5.511007740316327e-06,0.0,0.0,3,0.0,1628.0
04e42fa2-79d1-4e5b-b8bc-84ee5bb61ab6,0,0,,,0.0,,0,2,1.8700706343046363e-05,0.0,10.0,3,0.0,10.0
6a39806f-7395-4e33-b221-a4979ded998d,1,0,186.75,0.0026658463771086745,1.0,743.0,0,0,7.06810394409471e-05,1.0,40.0,5,1.0,782.0
3333c47f-91c6-4e94-86c7-019166da0109,0,0,,,0.0,,1,0,0.00020529759917729796,0.0,158.0,4,1.0,158.0
c5003556-d3df-466d-a154-685866e16070,1,0,39.0,0.0003562067505277087,0.0,76.0,0,0,1.5029490379866225e-05,0.0,6.0,1,0.0,82.0
fb6ee013-04fb-4729-866b-129349965951,1,1,136.0,0.003960749167964112,2.0,807.0,1,0,0.0025237387716542667,1.0,1386.0,16,19.0,2142.0
cef80f44-5528-4488-9f82-b3416fe37c3f,1,0,10.0,9.550815919331881e-05,0.0,9.0,0,0,3.375354443145215e-05,0.0,21.0,6,0.0,30.0
33ee7bce-a26b-4a2d-827e-f87a99d47f0f,1,1,253.33333333333334,0.0028272226522435295,1.0,752.0,0,1,2.1627655184998098e-05,0.0,9.0,1,2.0,759.0
c034aadc-78fa-4604-9e4e-9178725a60dc,1,1,333.0,0.004511471299560445,0.0,1319.0,0,0,1.116483187345391e-05,0.0,4.0,9,0.0,1322.0
78415b52-f7cc-4fa9-897a-11a299e82d95,1,0,17.0,0.00012130888553505401,0.0,16.0,0,0,5.206070534607744e-06,0.0,0.0,4,0.0,16.0
7b4c0abc-a299-408d-9b3a-be79670a964a,1,1,599.0,0.008618063397848104,7.0,2360.0,0,0,4.555941878585719e-06,0.0,0.0,2,2.0,2360.0
ae4be962-ffdc-419a-a907-dedc8a1d5b7a,1,1,516.0,0.008007899771998483,1.0,1537.0,0,1,3.0240429681194916e-05,0.0,46.0,9,1.0,1582.0
c9084eb1-884d-444c-aebb-8b9f825c4196,0,0,,,0.0,,0,0,6.125616481751967e-06,0.0,0.0,2,0.0,0.0
661ce474-e3c2-4362-94e4-df6765fa9b32,1,1,166.0,0.003960749167964112,1.0,817.0,0,0,6.943197700072832e-05,0.0,53.0,5,1.0,866.0
3bcfcf2f-2158-451a-9c0f-03e5e67b61c6,0,0,,,,,0,0,,,,0,,
ccd19cb1-6389-4141-955e-bf706d571f85,1,2,1049.3333333333333,0.014637025750933357,0.0,3111.0,1,0,0.006956676171922294,0.0,3568.0,10,0.0,6438.0
773c59e2-220b-4b86-91b6-c325c0d0fa41,1,0,16.5,0.00020427408392345264,0.0,31.0,0,0,6.2321717759691675e-06,0.0,1.0,1,0.0,32.0
72ba872f-7e54-4e70-bac1-a73211e32905,1,0,8.0,7.173007945422002e-05,0.0,7.0,0,0,2.6567402924421355e-05,0.0,24.0,2,0.0,31.0
7a73e082-6526-426e-a985-c7524b07f136,0,0,,,0.0,,0,0,,0.0,,0,0.0,
5777c62a-180c-2c89-2904-804f68ed5d1e,0,0,,,0.0,,0,0,,0.0,,0,0.0,
73804d6f-87e8-4ae4-9982-cea6df8639a4,0,0,,,,,0,0,,,,0,,
8406ef19-c28d-4a79-a6a8-9341523da772,0,0,,,0.0,,0,0,,0.0,,0,0.0,
5a5fdacd-7f43-441b-8538-80f8a8ed2d0d,1,2,609.3333333333334,0.00822202819683725,4.0,1817.0,1,0,0.0007421488521923915,1.0,414.0,4,1.0,2223.0
2f40d956-3d7f-4b44-97d8-3a246c32c25b,0,0,,,0.0,,0,0,1.7068227948216915e-05,0.0,5.0,3,1.0,5.0
48b6b7bb-71b2-b32f-c38f-740f83fc713a,1,2,679.5,0.008007899771998483,1.0,1354.0,0,1,1.4425545739732349e-05,0.0,4.0,4,1.0,1356.0
9da9a718-b8f8-460a-9407-7e1059ec39ee,0,0,,,0.0,,0,0,,0.0,,0,0.0,
7c79b3d8-9a14-4ca6-b91e-eea90523966d,1,1,664.0,0.008007899771998483,0.0,1326.0,0,0,3.364273477405931e-05,0.0,15.0,1,0.0,1340.0
90549db7-00f4-4c48-8929-53be5486c710,1,0,20.5,0.00022623308757352187,0.0,39.0,0,0,,0.0,,0,0.0,39.0
16443d81-a186-45af-98a3-438965404de7,0,0,,,0.0,,0,0,,0.0,,0,0.0,
44365925-451a-47a3-92b0-ab3f42b350ad,1,2,445.3333333333333,0.008007899771998483,1.0,1332.0,0,0,,0.0,,0,1.0,1332.0
c698e59c-1e55-454d-aac8-783525d76d02,1,0,96.5,0.0011243537579730457,1.0,191.0,0,0,8.674722810309346e-06,0.0,2.0,5,1.0,193.0
079dd414-9363-4ac5-bd94-4c5478b8c2a7,1,0,7.0,4.688235659524655e-05,0.0,6.0,0,0,7.354833964623249e-06,0.0,0.0,1,0.0,6.0
fd5f9198-fe8c-4654-a522-4ed63d2dc032,1,1,331.5,0.0031553747282725237,0.0,659.0,0,0,0.0006689257796736743,1.0,327.0,3,1.0,984.0
549d7d2b-d4ee-4163-82c1-755278242222,1,0,364.0,0.0023558434765480127,0.0,363.0,0,0,,0.0,,0,0.0,363.0
03890f25-1d4f-4bbb-9c2a-85bf4943e35d,0,0,,,,,0,0,,,,0,,
fa859472-822d-8bc9-6379-3a6bc397a7df,1,0,28.5,0.00028302088342684756,0.0,55.0,0,1,2.2830476087545438e-05,0.0,9.0,2,1.0,64.0
5ee7f93b-6630-4ab3-ab26-2eed62cc6020,1,1,453.0,0.0028272226522435295,0.0,452.0,0,0,,0.0,,0,0.0,452.0
0cad1e37-3e0a-4ae2-8923-21fb2c3d4a20,1,0,176.5,0.002316909321568585,0.0,351.0,0,0,8.1088714743926e-06,0.0,7.0,5,0.0,356.0
82dbfa0a-0f4f-4450-bc15-ce4e7f8e811c,1,0,221.0,0.0020377164610129637,1.0,440.0,1,1,0.00010467657692765932,2.0,171.0,25,2.0,610.0
f14bf0d7-891e-4e87-8b5d-002f85aada6b,1,1,771.0,0.00822202819683725,1.0,1540.0,0,0,,0.0,,0,1.0,1540.0
326d0d80-4055-4392-a879-eb61c85358ab,0,0,,,,,0,0,,,,0,,
9a0c53a3-482e-207d-5f9a-ea28a9a96232,1,0,177.0,0.0011189124306704276,0.0,176.0,0,0,,0.0,,0,0.0,176.0
6f87bedc-c6ae-4730-95d5-a77a660bc713,0,0,,,,,0,0,,,,0,,
ee46a19e-a648-4276-ac55-4e5497e0bf7b,0,0,,,0.0,,0,0,4.411952376388563e-06,1.0,0.0,2,3.0,0.0
11619a3c-7aec-4454-b7de-177712da94a2,1,0,54.0,0.0009690000364031638,0.0,159.0,0,0,,0.0,,0,0.0,159.0
910c72ee-df77-4031-9e3a-8c9cbfa6cb59,0,0,,,0.0,,0,0,,0.0,,0,0.0,
5bac4e8c-6035-4013-9017-e9723204c9cb,0,0,,,0.0,,0,0,3.8103910342602312e-06,0.0,0.0,1,1.0,0.0
37df6077-a017-f9f5-5f53-4d8a7f3d14da,0,0,,,0.0,,1,0,0.006210892662814863,0.0,2839.0,4,0.0,2839.0
32238ca2-737a-41c2-b132-9f44b5f25820,1,0,105.0,0.0011775922373586623,0.0,208.0,0,0,6.125616481751967e-06,0.0,0.0,1,0.0,208.0
545eaf6a-a94c-44ce-bb51-1b4b011ecf4b,1,0,165.0,0.0010661496674566715,0.0,164.0,0,0,9.507707307136554e-06,0.0,3.0,2,0.0,167.0
32f8615b-9044-4f90-a18d-0c5e36bd1136,1,1,1237.0,0.014637025750933357,0.0,2472.0,0,0,,0.0,,0,0.0,2472.0
29871768-e498-48d1-9af4-4e53c8e3333a,0,0,,,,,0,0,,,,0,,
9b5597b3-4ce7-4e6a-b209-0015268908b8,1,0,327.0,0.0018815113283216234,1.0,326.0,0,0,5.866024561387315e-05,0.0,32.0,4,1.0,358.0
1edb8c5a-c49f-4c8c-a056-e40a93103d8b,1,0,53.0,0.0003172456243848169,0.0,52.0,0,0,,0.0,,0,0.0,52.0
862c4487-bd51-72af-982e-15d25e3c3e51,1,0,26.75,0.00043117505968183684,0.0,103.0,0,0,4.517630343216846e-06,0.0,0.0,2,0.0,103.0
0dba70c0-e397-4606-8263-02dfde37fd3e,1,2,662.3333333333334,0.014637025750933357,5.0,3922.0,0,0,8.584051447494529e-06,0.0,0.0,1,1.0,3922.0
2dd69074-b3cf-b081-15ca-4b828765eb45,1,1,436.5,0.0033857037269705843,2.0,870.0,0,0,4.113584341059258e-06,0.0,0.0,1,1.0,870.0
b94dca5f-4d9e-5abb-e0f6-c499f7b1f0b9,1,0,132.75,0.001634290592693577,0.0,525.0,1,0,0.0014455126954318117,0.0,788.0,6,1.0,1309.0
901cba71-1957-4908-a004-b424b47691d2,0,0,,,,,0,0,,,,0,,
6c1fa5f5-6b4b-48b2-b95b-d816d5d3f733,0,0,,,0.0,,0,0,1.4378436206727533e-05,0.0,7.0,5,0.0,7.0
a339988c-ef10-4dd3-9340-8eae1a7ec807,1,2,1009.3333333333334,0.014637025750933357,5.0,2996.0,0,0,1.895138924538188e-05,2.0,9.0,3,2.0,3004.0
15270a70-0eb5-435a-832f-6e9194184924,1,0,6.0,5.2058899533188065e-05,0.0,5.0,0,0,2.498653224052991e-05,1.0,15.0,4,1.0,20.0
51c9ef15-e1ec-49e6-9f4b-82a4c3a87281,1,1,902.0,0.014637025750933357,5.0,2692.0,0,0,1.1967235716990686e-05,1.0,7.0,8,2.0,2698.0
4b7cdb51-dcd5-4e2d-b9cf-6bac920b0f2d,0,0,,,0.0,,0,0,,0.0,,0,0.0,
057b3d12-0705-be7c-c044-68bccafc7ea4,1,0,218.0,0.0022367346719416115,2.0,434.0,0,0,0.0005603174752697942,1.0,265.0,6,1.0,698.0
2e57ec62-4182-4378-b4da-1272a233b3bb,1,0,176.33333333333334,0.002694900462034442,2.0,525.0,0,0,7.910066721422814e-06,0.0,3.0,3,1.0,528.0
f3e41f6c-5e26-44e3-8c12-cd3325e80479,0,0,,,,,0,0,,,,0,,
fbcd2f6c-adb6-4d38-8ed0-7f574f9c4da9,0,0,,,,,0,0,,,,0,,
f14916d8-e16c-4c60-ab4c-f7a7d3061968,1,2,660.6666666666666,0.00822202819683725,1.0,1965.0,0,2,6.287722764007945e-05,1.0,55.0,12,2.0,2019.0
929af8f8-261d-83dc-2800-8edc4d4fb77e,1,1,285.3333333333333,0.0026070413501430093,5.0,846.0,0,0,0.0006689257796736743,5.0,353.0,12,2.0,1186.0
b5fdda03-2c9a-2d62-4953-63d002f90555,0,0,,,0.0,,0,0,4.255646998933542e-06,0.0,0.0,1,1.0,0.0
94f7d23a-4936-5242-18c9-21833c4d0aa3,1,0,10.0,6.548986756557714e-05,0.0,9.0,0,0,,0.0,,0,1.0,9.0
e1b8da47-7f57-2ee7-0f98-9fce18661cd5,1,1,1324.0,0.008007899771998483,3.0,1323.0,0,0,,0.0,,0,1.0,1323.0
ac2fcc62-d980-d2a5-e3ed-d04c71a45e3b,1,0,41.0,0.0002451849901947542,0.0,40.0,0,0,5.4966616927157304e-05,0.0,24.0,1,0.0,61.0
ef9a11a5-6965-4466-82c7-4380693f8bcc,1,1,528.75,0.00822202819683725,0.0,2095.0,0,0,,0.0,,0,0.0,2095.0
ab4a8f05-099c-8575-6c68-981ec2a48f71,1,0,188.5,0.0025240571785282444,0.0,748.0,0,1,7.902938509636972e-06,0.0,1.0,5,0.0,749.0
718cd713-f63c-4e3a-88c0-e8d98a804f9f,1,1,777.5,0.007841625478944653,0.0,1552.0,0,0,7.354833964623249e-06,0.0,0.0,2,0.0,1552.0
d4de2154-18d0-4f10-9838-17c9115ac804,1,1,1337.0,0.007841625478944653,0.0,1336.0,0,0,8.269246217697377e-06,0.0,2.0,2,0.0,1338.0
bdde4f2f-31ee-46c3-8e12-074afb598206,1,1,381.0,0.004511471299560445,1.0,760.0,0,0,7.717215185624183e-06,0.0,2.0,1,1.0,762.0
cbacfd00-896e-42a2-9725-c2d9d793dc63,0,0,,,,,0,0,,,,0,,
984ff668-ca23-4339-9b46-8123f7f24835,1,0,6.333333333333333,0.00010009378390823576,0.0,16.0,0,0,5.285122929360047e-06,0.0,1.0,2,0.0,17.0
c8c335b3-1bed-42b8-8c55-4e923b3b2f8d,1,0,34.0,0.00023950680513492437,0.0,33.0,0,0,,0.0,,0,0.0,33.0
443b537c-7449-1240-c52f-a7cf36178b54,1,0,100.0,0.0006701996081858104,0.0,98.0,0,0,4.658903849542075e-05,0.0,25.0,2,0.0,123.0
1977d638-f267-65af-222d-a8ecdcd003d1,1,0,234.0,0.0014080821484325132,0.0,233.0,0,0,7.225550720344377e-05,0.0,32.0,2,0.0,265.0
c4e94ad0-e579-4b71-95b4-5dadd1191d21,0,0,,,0.0,,0,0,,0.0,,0,0.0,
5c64a465-1487-49e3-9eff-34079aee1905,0,0,,,,,0,0,,,,0,,
2c7940fa-6b52-40b6-891e-ed64882b54da,0,0,,,0.0,,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,0.0
c1dc871e-51be-4b38-b561-e74539d2d352,1,1,422.0,0.0026070413501430093,0.0,837.0,0,0,6.770326956917791e-06,0.0,1.0,5,1.0,838.0
d5d3cfce-d54f-00c1-ab0b-5dfccfbb56ec,1,0,135.5,0.001312737134743879,0.0,536.0,3,0,0.006210892662814863,0.0,3018.0,13,0.0,3537.0
a24b38b9-21e7-47b0-a418-09c5c989eabb,1,1,1044.6666666666667,0.014637025750933357,1.0,3119.0,1,1,0.0007421488521923915,0.0,373.0,2,1.0,3478.0
e6370b9f-b10e-4c9c-9cd0-d9194ce5e795,1,1,626.0,0.003960749167964112,0.0,625.0,0,0,1.3066454686247654e-05,0.0,7.0,7,0.0,632.0
bd3110d6-9e2f-f4a4-e91c-79f328bc096f,1,2,665.0,0.00822202819683725,2.0,1326.0,0,0,0.00034748115815935623,0.0,166.0,3,1.0,1488.0
e555e2ea-9d33-4220-acae-c01b833fcdd9,0,0,,,0.0,,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,0.0
89e4ffb8-232d-4947-af04-0ba237ec9764,0,0,,,,,0,0,,,,0,,
326136b9-3161-446c-a231-0b371161b010,1,0,109.75,0.0025240571785282444,5.0,434.0,0,0,3.922249566765827e-06,0.0,0.0,2,1.0,434.0
6117405b-ca9a-48aa-b717-99d01c982de6,1,0,124.0,0.0008378010126352156,0.0,123.0,0,0,1.3587582918712637e-05,0.0,11.0,4,1.0,134.0
4aa266dd-b71c-4812-b6f0-6fe8624bc58b,1,2,741.25,0.008618063397848104,2.0,2956.0,0,0,0.0001180962840587593,0.0,139.0,5,1.0,3073.0
85153f92-6cbd-41bd-9a0d-f096d0822f84,0,0,,,,,0,0,,,,0,,
6ed1ebdb-dcc6-9512-87c7-4a9a8fde4f37,1,1,544.0,0.0033857037269705843,1.0,543.0,0,0,,0.0,,0,1.0,543.0
9694c241-2d58-44c6-bb1c-7e380788930c,1,1,267.5,0.0027397996679028786,1.0,530.0,0,0,4.299875275631937e-06,0.0,0.0,3,1.0,530.0
23df1ae3-b849-4b24-aa14-3460065c13e5,1,0,90.5,0.001399607687748014,0.0,353.0,0,0,4.352754001698854e-06,0.0,0.0,1,0.0,353.0
72a44b9d-9797-432b-bd83-bd867bf79c5c,0,0,,,0.0,,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,0.0
dd51944c-59c5-4aba-852f-b345ce3c943c,1,0,3.0,2.5054164006300112e-05,0.0,2.0,0,0,9.9883289764875e-06,0.0,4.0,2,0.0,6.0
0c022df0-698f-4191-931b-aee66a35f486,1,1,670.5,0.00822202819683725,0.0,1339.0,0,0,6.529081574803584e-06,0.0,1.0,3,0.0,1340.0
69eb4f86-fcd1-4648-94ca-1ea1c401a918,1,2,945.0,0.014637025750933357,1.0,3708.0,0,0,1.0641589440717397e-05,0.0,4.0,6,1.0,3712.0
64fd7a7f-ae87-5df7-f5a0-093ff98dae72,0,0,,,0.0,,0,0,2.1547443429431976e-05,0.0,14.0,5,0.0,14.0
dd7487a9-3f01-4ecc-9f5c-65c414113a84,0,0,,,0.0,,0,0,,0.0,,0,0.0,
9bc0676d-9fcd-4f40-90ce-af0474aca71f,0,0,,,0.0,,0,1,4.844750157130621e-06,0.0,0.0,1,0.0,0.0
da415beb-a2f9-4ad1-ba9f-5b593cdf726b,1,0,36.0,0.0005799880896789321,0.0,138.0,0,0,,0.0,,0,0.0,138.0
fd144a08-0bab-4ce1-a138-fd758706ddc1,1,2,846.6666666666666,0.014637025750933357,4.0,2535.0,2,0,0.006956676171922294,0.0,3683.0,4,1.0,6019.0
659fa87a-a282-46f6-9af0-9abaf926d774,1,1,704.5,0.007841625478944653,1.0,1407.0,0,1,1.2807023357051132e-05,0.0,4.0,1,1.0,1411.0
60c5afdf-29e1-428e-a5ee-4c26f7d845c7,1,0,151.0,0.0010134583915852313,0.0,300.0,0,0,7.476709776789668e-06,1.0,2.0,4,1.0,302.0
86898621-faf7-4e6b-87b5-f041601da011,0,0,,,0.0,,0,0,4.468331445877319e-06,0.0,0.0,1,0.0,0.0
08e367cb-ded5-41a3-92d1-6abdca5627d7,0,0,,,0.0,,0,0,0.000254804272157174,3.0,250.0,6,1.0,250.0
541eb47b-1748-4f93-a908-4f5e0360489c,0,0,,,0.0,,0,0,0.0007201521986910694,0.0,316.0,1,0.0,316.0
9f13eccf-2670-4f9c-b7d9-9f1a78b61ad2,1,0,164.33333333333334,0.0018927572466710784,0.0,489.0,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,489.0
05398e8d-d8ed-4876-91cc-5283647724ba,1,1,285.5,0.004456047062219714,1.0,1083.0,0,1,1.0762581814890479e-05,0.0,3.0,7,1.0,1086.0
